model,img_size,batch_size,precision,avg_time_ms,oom,gpu,vram_gb,cleanup
deit_base_patch16_224,64,32,fp16,24.584192276000977,False,NVIDIA_GeForce_RTX_3070_Ti,8,
deit_base_patch16_224,64,32,fp32,37.69907379150391,False,NVIDIA_GeForce_RTX_3070_Ti,8,
deit_base_patch16_224,64,64,bf16,36.7902717590332,False,NVIDIA_GeForce_RTX_3070_Ti,8,
deit_base_patch16_224,64,64,fp16,34.47603225708008,False,NVIDIA_GeForce_RTX_3070_Ti,8,
deit_base_patch16_224,64,64,fp32,63.0748176574707,False,NVIDIA_GeForce_RTX_3070_Ti,8,
deit_base_patch16_224,128,16,bf16,34.534912109375,False,NVIDIA_GeForce_RTX_3070_Ti,8,
deit_base_patch16_224,128,16,fp16,32.2790412902832,False,NVIDIA_GeForce_RTX_3070_Ti,8,
deit_base_patch16_224,128,16,fp32,63.1275520324707,False,NVIDIA_GeForce_RTX_3070_Ti,8,
deit_base_patch16_224,128,32,bf16,52.52864074707031,False,NVIDIA_GeForce_RTX_3070_Ti,8,
deit_base_patch16_224,128,32,fp16,51.99513626098633,False,NVIDIA_GeForce_RTX_3070_Ti,8,
deit_base_patch16_224,128,32,fp32,111.47161865234376,False,NVIDIA_GeForce_RTX_3070_Ti,8,
deit_base_patch16_224,128,64,bf16,92.72064208984376,False,NVIDIA_GeForce_RTX_3070_Ti,8,
deit_base_patch16_224,128,64,fp16,88.58163452148438,False,NVIDIA_GeForce_RTX_3070_Ti,8,
deit_base_patch16_224,128,64,fp32,206.4435272216797,False,NVIDIA_GeForce_RTX_3070_Ti,8,
deit_base_patch16_224,224,16,bf16,71.50643157958984,False,NVIDIA_GeForce_RTX_3070_Ti,8,
deit_base_patch16_224,224,16,fp16,71.92422485351562,False,NVIDIA_GeForce_RTX_3070_Ti,8,
deit_base_patch16_224,224,16,fp32,169.6399383544922,False,NVIDIA_GeForce_RTX_3070_Ti,8,
